Type	Name	Rev	New Name	New Rev	Policy	State	Vault	Owner	description	CAS Number	Substance Name	Originator	GWM GADSL	GWM From-To	GWM EC name	GWM EC number	GWM IUPAC name	GWM Molecular Formula	GWM Ref CAS name	GWM Ref CAS number	GWM Ref EC name	GWM Ref EC number	GWM Ref IUPAC name	GWM Reference Substance	GWM REACH
Substance					Substance	Active	eService Production	creator		125494-56-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		12578-12-0		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		12602-23-2		creator	D												
Substance					Substance	Active	eService Production	creator		12608-25-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		12612-21-4		creator	D												
Substance					Substance	Active	eService Production	creator		12612-47-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		12612-55-4		creator	D												
Substance					Substance	Active	eService Production	creator		12619-90-8		creator	D												
Substance					Substance	Active	eService Production	creator		12626-36-7		creator	P												
Substance					Substance	Active	eService Production	creator		12626-81-2		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		12640-89-0		creator	D												
Substance					Substance	Active	eService Production	creator		12645-50-0		creator	D												
Substance					Substance	Active	eService Production	creator		12653-76-8		creator	D												
Substance					Substance	Active	eService Production	creator		12656-57-4		creator	P												
Substance					Substance	Active	eService Production	creator		12656-85-8		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		12672-27-4		creator	D												
Substance					Substance	Active	eService Production	creator		12672-29-6		creator	P												
Substance					Substance	Active	eService Production	creator		126-72-7		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		12673-58-4		creator	D												
Substance					Substance	Active	eService Production	creator		12674-11-2		creator	P												
Substance					Substance	Active	eService Production	creator		12687-78-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		12688-64-1		creator	D												
Substance					Substance	Active	eService Production	creator		127087-87-0		creator	D												
Substance					Substance	Active	eService Production	creator		12710-36-0		creator	D												
Substance					Substance	Active	eService Production	creator		1271-28-9		creator	D												
Substance					Substance	Active	eService Production	creator		12715-61-6		creator	D												
Substance					Substance	Active	eService Production	creator		12737-98-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		127404-11-9		creator	P												
Substance					Substance	Active	eService Production	creator		127564-82-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		127564-83-4		creator	P												
Substance					Substance	Active	eService Production	creator		127564-90-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		127564-91-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		127564-92-5		creator	P												
Substance					Substance	Active	eService Production	creator		12765-51-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		12767-90-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		12770-50-2		creator	D												
Substance					Substance	Active	eService Production	creator		1277-43-6		creator	D												
Substance					Substance	Active	eService Production	creator		12774-48-0		creator	D												
Substance					Substance	Active	eService Production	creator		12794-26-2		creator	D												
Substance					Substance	Active	eService Production	creator		128903-21-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		129-16-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		1295-35-8		creator	D												
Substance					Substance	Active	eService Production	creator		13001-15-5		creator	D												
Substance					Substance	Active	eService Production	creator		13011-62-6		creator	D												
Substance					Substance	Active	eService Production	creator		1302-52-9		creator	D												
Substance					Substance	Active	eService Production	creator		13029-09-9		creator	P												
Substance					Substance	Active	eService Production	creator		1303-00-0		creator	D												
Substance					Substance	Active	eService Production	creator		1303-11-3		creator	D												
Substance					Substance	Active	eService Production	creator		1303-22-6		creator	D												
Substance					Substance	Active	eService Production	creator		1303-28-2		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		1303-28-2		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		1303-33-9		creator	D												
Substance					Substance	Active	eService Production	creator		1303-36-2		creator	D												
Substance					Substance	Active	eService Production	creator		1303-39-5		creator	D												
Substance					Substance	Active	eService Production	creator		1303-86-2		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		1303-96-4		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		1304-28-5		creator	D												
Substance					Substance	Active	eService Production	creator		1304-29-6		creator	D												
Substance					Substance	Active	eService Production	creator		1304-54-7		creator	D												
Substance					Substance	Active	eService Production	creator		1304-56-9		creator	D												
Substance					Substance	Active	eService Production	creator		1306-19-0		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		1306-23-6		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		1306-24-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		1306-25-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		1307-96-6		creator	D												
Substance					Substance	Active	eService Production	creator		1307-99-9		creator	D												
Substance					Substance	Active	eService Production	creator		1308-04-9		creator	D												
Substance					Substance	Active	eService Production	creator		1308-06-1		creator	D												
Substance					Substance	Active	eService Production	creator		13094-04-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		1309-60-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		1309-64-4		creator	D												
Substance					Substance	Active	eService Production	creator		1310-03-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		1310-32-3		creator	D												
Substance					Substance	Active	eService Production	creator		13106-47-3		creator	D												
Substance					Substance	Active	eService Production	creator		1310-88-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		131-18-0		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		1312-03-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		1313-27-5		creator	D												
Substance					Substance	Active	eService Production	creator		13138-45-9		creator	D												
Substance					Substance	Active	eService Production	creator		1313-99-1		creator	D												
Substance					Substance	Active	eService Production	creator		1314-05-2		creator	D												
Substance					Substance	Active	eService Production	creator		1314-06-3		creator	D												
Substance					Substance	Active	eService Production	creator		1314-13-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		1314-20-1		creator	D												
Substance					Substance	Active	eService Production	creator		1314-27-8		creator	D/P												
